#iform,regsize,mask,Throughput,Latency
VAESENCLAST_YMMu128_YMMu128_MEMu128_AVX512,256,no,0.5,
VAESENCLAST_YMMu128_YMMu128_YMMu128,256,no,0.5,
VAESENCLAST_YMMu128_YMMu128_YMMu128_AVX512,256,no,0.5,
VAESENCLAST_ZMMu128_ZMMu128_MEMu128_AVX512,512,no,1.0,
VAESENCLAST_ZMMu128_ZMMu128_ZMMu128_AVX512,512,no,1.0,
VAESENC_XMMdq_XMMdq_MEMdq,128,no,0.5,
VAESENC_XMMdq_XMMdq_XMMdq,128,no,0.5,
VAESENC_XMMu128_XMMu128_MEMu128_AVX512,128,no,0.5,
VAESENC_XMMu128_XMMu128_XMMu128_AVX512,128,no,0.5,
VAESENC_YMMu128_YMMu128_MEMu128,256,no,0.5,
VAESENC_YMMu128_YMMu128_MEMu128_AVX512,256,no,0.5,
VAESENC_YMMu128_YMMu128_YMMu128,256,no,0.5,
VAESENC_YMMu128_YMMu128_YMMu128_AVX512,256,no,0.5,
VAESENC_ZMMu128_ZMMu128_MEMu128_AVX512,512,no,1.0,
VAESENC_ZMMu128_ZMMu128_ZMMu128_AVX512,512,no,1.0,
VAESIMC_XMMdq_MEMdq,128,no,1.0,
VAESIMC_XMMdq_XMMdq,128,no,1.0,
VALIGND_XMMu32_MASKmskw_XMMu32_XMMu32_IMM8_AVX512,128,no,1.0,
VALIGND_XMMu32_MASKmskw_XMMu32_XMMu32_IMM8_AVX512,128,yes,1.0,
VALIGND_YMMu32_MASKmskw_YMMu32_MEMu32_IMM8_AVX512,256,no,1.0,10.0
VALIGND_YMMu32_MASKmskw_YMMu32_MEMu32_IMM8_AVX512,256,yes,1.0,10.0
VALIGND_YMMu32_MASKmskw_YMMu32_YMMu32_IMM8_AVX512,256,no,1.0,3.0
VALIGND_YMMu32_MASKmskw_YMMu32_YMMu32_IMM8_AVX512,256,yes,1.0,3.0
VALIGND_ZMMu32_MASKmskw_ZMMu32_MEMu32_IMM8_AVX512,512,no,1.0,10.0
VALIGND_ZMMu32_MASKmskw_ZMMu32_MEMu32_IMM8_AVX512,512,yes,1.0,10.0
VALIGND_ZMMu32_MASKmskw_ZMMu32_ZMMu32_IMM8_AVX512,512,no,1.0,3.0
VALIGND_ZMMu32_MASKmskw_ZMMu32_ZMMu32_IMM8_AVX512,512,yes,1.0,3.0
VALIGNQ_XMMu64_MASKmskw_XMMu64_XMMu64_IMM8_AVX512,128,no,1.0,
VALIGNQ_XMMu64_MASKmskw_XMMu64_XMMu64_IMM8_AVX512,128,yes,1.0,
VALIGNQ_YMMu64_MASKmskw_YMMu64_MEMu64_IMM8_AVX512,256,no,1.0,10.0
VALIGNQ_YMMu64_MASKmskw_YMMu64_MEMu64_IMM8_AVX512,256,yes,1.0,10.0
VALIGNQ_YMMu64_MASKmskw_YMMu64_YMMu64_IMM8_AVX512,256,no,1.0,3.0
VALIGNQ_YMMu64_MASKmskw_YMMu64_YMMu64_IMM8_AVX512,256,yes,1.0,3.0
VALIGNQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_IMM8_AVX512,512,no,1.0,10.0
VALIGNQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_IMM8_AVX512,512,yes,1.0,10.0
VALIGNQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_IMM8_AVX512,512,no,1.0,3.0
VALIGNQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_IMM8_AVX512,512,yes,1.0,3.0
VANDNPD_XMMdq_XMMdq_MEMdq,128,no,0.5,7.0
VANDNPD_XMMdq_XMMdq_XMMdq,128,no,0.33,1.0
VANDNPD_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512,128,no,0.5,7.0
VANDNPD_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512,128,yes,0.5,7.0
VANDNPD_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512,128,no,0.33,1.0
VANDNPD_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512,128,yes,0.33,1.0
VANDNPD_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VANDNPD_YMMqq_YMMqq_YMMqq,256,no,0.33,1.0
VANDNPD_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512,256,no,0.5,8.0
VANDNPD_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512,256,yes,0.5,8.0
VANDNPD_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512,256,no,0.33,1.0
VANDNPD_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512,256,yes,0.33,1.0
VANDNPD_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512,512,no,0.5,8.0
VANDNPD_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512,512,yes,0.5,8.0
VANDNPD_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512,512,no,0.5,1.0
VANDNPD_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512,512,yes,0.5,1.0
VANDNPS_XMMdq_XMMdq_MEMdq,128,no,0.5,7.0
VANDNPS_XMMdq_XMMdq_XMMdq,128,no,0.33,1.0
VANDNPS_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512,128,no,0.5,7.0
VANDNPS_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512,128,yes,0.5,7.0
VANDNPS_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512,128,no,0.33,1.0
VANDNPS_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512,128,yes,0.33,1.0
VANDNPS_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VANDNPS_YMMqq_YMMqq_YMMqq,256,no,0.33,1.0
VANDNPS_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,no,0.5,8.0
VANDNPS_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,yes,0.5,8.0
VANDNPS_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512,256,no,0.33,1.0
VANDNPS_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512,256,yes,0.33,1.0
VANDNPS_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512,512,no,0.5,8.0
VANDNPS_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512,512,yes,0.5,8.0
VANDNPS_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512,512,no,0.5,1.0
VANDNPS_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512,512,yes,0.5,1.0
VANDPD_XMMdq_XMMdq_MEMdq,128,no,0.5,7.0
VANDPD_XMMdq_XMMdq_XMMdq,128,no,0.33,1.0
VANDPD_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512,128,no,0.5,7.0
VANDPD_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512,128,yes,0.5,7.0
VANDPD_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512,128,no,0.33,1.0
VANDPD_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512,128,yes,0.33,1.0
VANDPD_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VANDPD_YMMqq_YMMqq_YMMqq,256,no,0.33,1.0
VANDPD_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512,256,no,0.5,8.0
VANDPD_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512,256,yes,0.5,8.0
VANDPD_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512,256,no,0.33,1.0
VANDPD_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512,256,yes,0.33,1.0
VANDPD_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512,512,no,0.5,8.0
VANDPD_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512,512,yes,0.5,8.0
VANDPD_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512,512,no,0.5,1.0
VANDPD_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512,512,yes,0.5,1.0
VANDPS_XMMdq_XMMdq_MEMdq,128,no,0.5,7.0
VANDPS_XMMdq_XMMdq_XMMdq,128,no,0.33,1.0
VANDPS_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512,128,no,0.5,7.0
VANDPS_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512,128,yes,0.5,7.0
VANDPS_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512,128,no,0.33,1.0
VANDPS_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512,128,yes,0.33,1.0
VANDPS_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VANDPS_YMMqq_YMMqq_YMMqq,256,no,0.33,1.0
VANDPS_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,no,0.5,8.0
VANDPS_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,yes,0.5,8.0
VANDPS_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512,256,no,0.33,1.0
VANDPS_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512,256,yes,0.33,1.0
VANDPS_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512,512,no,0.5,8.0
VANDPS_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512,512,yes,0.5,8.0
VANDPS_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512,512,no,0.5,1.0
VANDPS_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512,512,yes,0.5,1.0
VBLENDMPD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512,128,no,0.5,7.0
VBLENDMPD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512,128,yes,0.5,7.0
VBLENDMPD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,no,0.33,1.0
VBLENDMPD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,yes,0.33,1.0
VBLENDMPD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512,256,no,0.5,8.0
VBLENDMPD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512,256,yes,0.5,8.0
VBLENDMPD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512,256,no,0.33,1.0
VBLENDMPD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512,256,yes,0.33,1.0
VBLENDMPD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512,512,no,0.5,8.0
VBLENDMPD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512,512,yes,0.5,8.0
VBLENDMPD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512,512,no,0.5,1.0
VBLENDMPD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512,512,yes,0.5,1.0
VBLENDMPS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512,128,no,0.5,7.0
VBLENDMPS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512,128,yes,0.5,7.0
VBLENDMPS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,no,0.33,1.0
VBLENDMPS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,yes,0.33,1.0
VBLENDMPS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512,256,no,0.5,8.0
VBLENDMPS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512,256,yes,0.5,8.0
VBLENDMPS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512,256,no,0.33,1.0
VBLENDMPS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512,256,yes,0.33,1.0
VBLENDMPS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512,512,no,0.5,8.0
VBLENDMPS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512,512,yes,0.5,8.0
VBLENDMPS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512,512,no,0.5,1.0
VBLENDMPS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512,512,yes,0.5,1.0
VBLENDPD_XMMdq_XMMdq_MEMdq_IMMb,128,no,0.5,7.0
VBLENDPD_XMMdq_XMMdq_XMMdq_IMMb,128,no,0.33,1.0
VBLENDPD_YMMqq_YMMqq_MEMqq_IMMb,256,no,0.5,8.0
VBLENDPD_YMMqq_YMMqq_YMMqq_IMMb,256,no,0.33,1.0
VBLENDPS_XMMdq_XMMdq_MEMdq_IMMb,128,no,0.5,7.0
VBLENDPS_XMMdq_XMMdq_XMMdq_IMMb,128,no,0.33,1.0
VBLENDPS_YMMqq_YMMqq_MEMqq_IMMb,256,no,0.5,8.0
VBLENDPS_YMMqq_YMMqq_YMMqq_IMMb,256,no,0.33,1.0
VBLENDVPD_XMMdq_XMMdq_MEMdq_XMMdq,128,no,1.0,
VBLENDVPD_XMMdq_XMMdq_XMMdq_XMMdq,128,no,1.0,
VBLENDVPD_YMMqq_YMMqq_MEMqq_YMMqq,256,no,1.0,
VBLENDVPD_YMMqq_YMMqq_YMMqq_YMMqq,256,no,1.0,
VBLENDVPS_XMMdq_XMMdq_MEMdq_XMMdq,128,no,1.0,
VBLENDVPS_XMMdq_XMMdq_XMMdq_XMMdq,128,no,1.0,
VBLENDVPS_YMMqq_YMMqq_MEMqq_YMMqq,256,no,1.0,
VBLENDVPS_YMMqq_YMMqq_YMMqq_YMMqq,256,no,1.0,
VBROADCASTF128_YMMqq_MEMdq,256,no,0.5,7.0
VBROADCASTF32X2_YMMf32_MASKmskw_MEMf32_AVX512,256,no,0.5,7.0
VBROADCASTF32X2_YMMf32_MASKmskw_MEMf32_AVX512,256,yes,0.5,8.0
VBROADCASTF32X2_YMMf32_MASKmskw_XMMf32_AVX512,128,no,1.0,3.0
VBROADCASTF32X2_YMMf32_MASKmskw_XMMf32_AVX512,128,yes,1.0,3.0
VBROADCASTF32X2_ZMMf32_MASKmskw_MEMf32_AVX512,512,no,0.5,7.0
VBROADCASTF32X2_ZMMf32_MASKmskw_MEMf32_AVX512,512,yes,0.5,8.0
VBROADCASTF32X2_ZMMf32_MASKmskw_XMMf32_AVX512,128,no,1.0,3.0
VBROADCASTF32X2_ZMMf32_MASKmskw_XMMf32_AVX512,128,yes,1.0,3.0
VBROADCASTF32X4_YMMf32_MASKmskw_MEMf32_AVX512,256,no,0.5,7.0
VBROADCASTF32X4_YMMf32_MASKmskw_MEMf32_AVX512,256,yes,0.5,8.0
VBROADCASTF32X4_ZMMf32_MASKmskw_MEMf32_AVX512,512,no,0.5,7.0
VBROADCASTF32X4_ZMMf32_MASKmskw_MEMf32_AVX512,512,yes,0.5,8.0
VBROADCASTF32X8_ZMMf32_MASKmskw_MEMf32_AVX512,512,no,0.5,7.0
VBROADCASTF32X8_ZMMf32_MASKmskw_MEMf32_AVX512,512,yes,0.5,8.0
VBROADCASTF64X2_YMMf64_MASKmskw_MEMf64_AVX512,256,no,0.5,7.0
VBROADCASTF64X2_YMMf64_MASKmskw_MEMf64_AVX512,256,yes,0.5,8.0
VBROADCASTF64X2_ZMMf64_MASKmskw_MEMf64_AVX512,512,no,0.5,7.0
VBROADCASTF64X2_ZMMf64_MASKmskw_MEMf64_AVX512,512,yes,0.5,8.0
VBROADCASTF64X4_ZMMf64_MASKmskw_MEMf64_AVX512,512,no,0.5,7.0
VBROADCASTF64X4_ZMMf64_MASKmskw_MEMf64_AVX512,512,yes,0.5,8.0
VBROADCASTI128_YMMqq_MEMdq,256,no,0.5,7.0
VBROADCASTI32X2_XMMu32_MASKmskw_MEMu32_AVX512,128,no,0.5,6.0
VBROADCASTI32X2_XMMu32_MASKmskw_MEMu32_AVX512,128,yes,0.5,7.0
VBROADCASTI32X2_XMMu32_MASKmskw_XMMu32_AVX512,128,no,1.0,1.0
VBROADCASTI32X2_XMMu32_MASKmskw_XMMu32_AVX512,128,yes,1.0,1.0
VBROADCASTI32X2_YMMu32_MASKmskw_MEMu32_AVX512,256,no,0.5,7.0
VBROADCASTI32X2_YMMu32_MASKmskw_MEMu32_AVX512,256,yes,0.5,8.0
VBROADCASTI32X2_YMMu32_MASKmskw_XMMu32_AVX512,128,no,1.0,3.0
VBROADCASTI32X2_YMMu32_MASKmskw_XMMu32_AVX512,128,yes,1.0,3.0
VBROADCASTI32X2_ZMMu32_MASKmskw_MEMu32_AVX512,512,no,0.5,7.0
VBROADCASTI32X2_ZMMu32_MASKmskw_MEMu32_AVX512,512,yes,0.5,8.0
VBROADCASTI32X2_ZMMu32_MASKmskw_XMMu32_AVX512,128,no,1.0,3.0
VBROADCASTI32X2_ZMMu32_MASKmskw_XMMu32_AVX512,128,yes,1.0,3.0
VBROADCASTI32X4_YMMu32_MASKmskw_MEMu32_AVX512,256,no,0.5,7.0
VBROADCASTI32X4_YMMu32_MASKmskw_MEMu32_AVX512,256,yes,0.5,8.0
VBROADCASTI32X4_ZMMu32_MASKmskw_MEMu32_AVX512,512,no,0.5,7.0
VBROADCASTI32X4_ZMMu32_MASKmskw_MEMu32_AVX512,512,yes,0.5,
VBROADCASTI32X8_ZMMu32_MASKmskw_MEMu32_AVX512,512,no,0.5,7.0
VBROADCASTI32X8_ZMMu32_MASKmskw_MEMu32_AVX512,512,yes,0.5,8.0
VBROADCASTI64X2_YMMu64_MASKmskw_MEMu64_AVX512,256,no,0.5,7.0
VBROADCASTI64X2_YMMu64_MASKmskw_MEMu64_AVX512,256,yes,0.5,8.0
VBROADCASTI64X2_ZMMu64_MASKmskw_MEMu64_AVX512,512,no,0.5,7.0
VBROADCASTI64X2_ZMMu64_MASKmskw_MEMu64_AVX512,512,yes,0.5,8.0
VBROADCASTI64X4_ZMMu64_MASKmskw_MEMu64_AVX512,512,no,0.5,7.0
VBROADCASTI64X4_ZMMu64_MASKmskw_MEMu64_AVX512,512,yes,0.5,8.0
VBROADCASTSD_YMMf64_MASKmskw_MEMf64_AVX512,256,no,0.5,
VBROADCASTSD_YMMf64_MASKmskw_MEMf64_AVX512,256,yes,0.5,8.0
VBROADCASTSD_YMMf64_MASKmskw_XMMf64_AVX512,128,no,1.0,3.0
VBROADCASTSD_YMMf64_MASKmskw_XMMf64_AVX512,128,yes,1.0,3.0
VBROADCASTSD_YMMqq_MEMq,256,no,0.5,7.0
VBROADCASTSD_YMMqq_XMMdq,128,no,1.0,3.0
VBROADCASTSD_ZMMf64_MASKmskw_MEMf64_AVX512,512,no,0.5,7.0
VBROADCASTSD_ZMMf64_MASKmskw_MEMf64_AVX512,512,yes,0.5,8.0
VBROADCASTSD_ZMMf64_MASKmskw_XMMf64_AVX512,128,no,1.0,3.0
VBROADCASTSD_ZMMf64_MASKmskw_XMMf64_AVX512,128,yes,1.0,3.0
VBROADCASTSS_XMMdq_MEMd,128,no,0.5,6.0
VBROADCASTSS_XMMdq_XMMdq,128,no,1.0,1.0
VBROADCASTSS_XMMf32_MASKmskw_MEMf32_AVX512,128,no,0.5,
VBROADCASTSS_XMMf32_MASKmskw_MEMf32_AVX512,128,yes,0.5,7.0
VBROADCASTSS_XMMf32_MASKmskw_XMMf32_AVX512,128,no,1.0,1.0
VBROADCASTSS_XMMf32_MASKmskw_XMMf32_AVX512,128,yes,1.0,
VBROADCASTSS_YMMf32_MASKmskw_MEMf32_AVX512,256,no,0.5,
VBROADCASTSS_YMMf32_MASKmskw_MEMf32_AVX512,256,yes,0.5,8.0
VBROADCASTSS_YMMf32_MASKmskw_XMMf32_AVX512,128,no,1.0,3.0
VBROADCASTSS_YMMf32_MASKmskw_XMMf32_AVX512,128,yes,1.0,3.0
VBROADCASTSS_YMMqq_MEMd,256,no,0.5,7.0
VBROADCASTSS_YMMqq_XMMdq,128,no,1.0,3.0
VBROADCASTSS_ZMMf32_MASKmskw_MEMf32_AVX512,512,no,0.5,7.0
VBROADCASTSS_ZMMf32_MASKmskw_MEMf32_AVX512,512,yes,0.5,8.0
VBROADCASTSS_ZMMf32_MASKmskw_XMMf32_AVX512,128,no,1.0,3.0
VBROADCASTSS_ZMMf32_MASKmskw_XMMf32_AVX512,128,yes,1.0,3.0
VCMPPD_XMMdq_XMMdq_MEMdq_IMMb,128,no,0.5,10.0
VCMPPD_XMMdq_XMMdq_XMMdq_IMMb,128,no,0.5,4.0
VCMPPD_YMMqq_YMMqq_MEMqq_IMMb,256,no,0.5,11.0
VCMPPD_YMMqq_YMMqq_YMMqq_IMMb,256,no,0.5,4.0
VCMPPS_XMMdq_XMMdq_MEMdq_IMMb,128,no,0.5,10.0
VCMPPS_XMMdq_XMMdq_XMMdq_IMMb,128,no,0.5,4.0
VCMPPS_YMMqq_YMMqq_MEMqq_IMMb,256,no,,11.0
VCMPPS_YMMqq_YMMqq_YMMqq_IMMb,256,no,0.5,4.0
VCMPSD_XMMdq_XMMdq_MEMq_IMMb,128,no,0.5,10.0
VCMPSD_XMMdq_XMMdq_XMMq_IMMb,128,no,0.5,4.0
VCMPSS_XMMdq_XMMdq_MEMd_IMMb,128,no,0.5,10.0
VCMPSS_XMMdq_XMMdq_XMMd_IMMb,128,no,0.5,4.0
VCOMISD_XMMf64_MEMf64_AVX512,128,no,1.0,
VCOMISD_XMMf64_XMMf64_AVX512,128,no,1.0,
VCOMISD_XMMq_MEMq,128,no,1.0,
VCOMISD_XMMq_XMMq,128,no,1.0,
VCOMISS_XMMd_MEMd,128,no,1.0,
VCOMISS_XMMd_XMMd,128,no,1.0,
VCOMISS_XMMf32_MEMf32_AVX512,128,no,1.0,
VCOMISS_XMMf32_XMMf32_AVX512,128,no,1.0,
VCOMPRESSPD_XMMf64_MASKmskw_XMMf64_AVX512,128,no,2.0,
VCOMPRESSPD_XMMf64_MASKmskw_XMMf64_AVX512,128,yes,2.0,
VCOMPRESSPD_YMMf64_MASKmskw_YMMf64_AVX512,256,no,2.0,
VCOMPRESSPD_YMMf64_MASKmskw_YMMf64_AVX512,256,yes,2.0,
VCOMPRESSPD_ZMMf64_MASKmskw_ZMMf64_AVX512,512,no,2.0,
VCOMPRESSPD_ZMMf64_MASKmskw_ZMMf64_AVX512,512,yes,2.0,
VCOMPRESSPS_XMMf32_MASKmskw_XMMf32_AVX512,128,no,2.0,
VCOMPRESSPS_XMMf32_MASKmskw_XMMf32_AVX512,128,yes,2.0,
VCOMPRESSPS_YMMf32_MASKmskw_YMMf32_AVX512,256,no,2.0,
VCOMPRESSPS_YMMf32_MASKmskw_YMMf32_AVX512,256,yes,2.0,
VCOMPRESSPS_ZMMf32_MASKmskw_ZMMf32_AVX512,512,no,2.0,
VCOMPRESSPS_ZMMf32_MASKmskw_ZMMf32_AVX512,512,yes,2.0,
VCVTDQ2PD_XMMdq_XMMq,128,no,1.0,5.0
VCVTDQ2PD_XMMf64_MASKmskw_MEMi32_AVX512,128,yes,0.5,10.0
VCVTDQ2PD_XMMf64_MASKmskw_XMMi32_AVX512,128,no,1.0,5.0
VCVTDQ2PD_XMMf64_MASKmskw_XMMi32_AVX512,128,yes,1.0,5.0
VCVTDQ2PD_YMMf64_MASKmskw_MEMi32_AVX512,256,yes,0.5,11.0
VCVTDQ2PD_YMMf64_MASKmskw_XMMi32_AVX512,128,no,1.0,7.0
VCVTDQ2PD_YMMf64_MASKmskw_XMMi32_AVX512,128,yes,1.0,7.0
VCVTDQ2PD_YMMqq_XMMdq,128,no,1.0,7.0
VCVTDQ2PD_ZMMf64_MASKmskw_MEMi32_AVX512,512,no,1.0,11.0
VCVTDQ2PD_ZMMf64_MASKmskw_MEMi32_AVX512,512,yes,1.0,11.0
VCVTDQ2PD_ZMMf64_MASKmskw_YMMi32_AVX512,256,no,1.0,7.0
VCVTDQ2PD_ZMMf64_MASKmskw_YMMi32_AVX512,256,yes,1.0,7.0
VCVTDQ2PS_XMMdq_MEMdq,128,no,0.5,10.0
VCVTDQ2PS_XMMdq_XMMdq,128,no,0.5,4.0
VCVTDQ2PS_XMMf32_MASKmskw_MEMi32_AVX512,128,no,0.5,10.0
VCVTDQ2PS_XMMf32_MASKmskw_MEMi32_AVX512,128,yes,0.5,10.0
VCVTDQ2PS_XMMf32_MASKmskw_XMMi32_AVX512,128,no,0.5,4.0
VCVTDQ2PS_XMMf32_MASKmskw_XMMi32_AVX512,128,yes,0.5,4.0
VCVTDQ2PS_YMMf32_MASKmskw_MEMi32_AVX512,256,no,0.5,11.0
VCVTDQ2PS_YMMf32_MASKmskw_MEMi32_AVX512,256,yes,0.5,11.0
VCVTDQ2PS_YMMf32_MASKmskw_YMMi32_AVX512,256,no,0.5,4.0
VCVTDQ2PS_YMMf32_MASKmskw_YMMi32_AVX512,256,yes,0.5,4.0
VCVTDQ2PS_YMMqq_MEMqq,256,no,0.5,11.0
VCVTDQ2PS_YMMqq_YMMqq,256,no,0.5,4.0
VCVTDQ2PS_ZMMf32_MASKmskw_MEMi32_AVX512,512,no,1.0,11.0
VCVTDQ2PS_ZMMf32_MASKmskw_MEMi32_AVX512,512,yes,1.0,11.0
VCVTDQ2PS_ZMMf32_MASKmskw_ZMMi32_AVX512,512,no,1.0,4.0
VCVTDQ2PS_ZMMf32_MASKmskw_ZMMi32_AVX512,512,yes,1.0,4.0
VCVTPD2DQ_XMMdq_MEMdq,128,no,,11.0
VCVTPD2DQ_XMMdq_XMMdq,128,no,,5.0
VCVTPD2DQ_XMMdq_YMMqq,128,no,1.0,7.0
VCVTPD2DQ_XMMi32_MASKmskw_MEMf64_AVX512_VL128,128,no,,11.0
VCVTPD2DQ_XMMi32_MASKmskw_MEMf64_AVX512_VL128,128,yes,1.0,11.0
VCVTPD2DQ_XMMi32_MASKmskw_MEMf64_AVX512_VL256,128,yes,1.0,
VCVTPD2DQ_XMMi32_MASKmskw_XMMf64_AVX512_VL128,128,no,,5.0
VCVTPD2DQ_XMMi32_MASKmskw_XMMf64_AVX512_VL128,128,yes,1.0,5.0
VCVTPD2DQ_XMMi32_MASKmskw_YMMf64_AVX512_VL256,128,no,1.0,7.0
VCVTPD2DQ_XMMi32_MASKmskw_YMMf64_AVX512_VL256,128,yes,1.0,7.0
VCVTPD2DQ_YMMi32_MASKmskw_MEMf64_AVX512_VL512,256,no,1.0,14.0
VCVTPD2DQ_YMMi32_MASKmskw_MEMf64_AVX512_VL512,256,yes,1.0,14.0
VCVTPD2DQ_YMMi32_MASKmskw_ZMMf64_AVX512_VL512,256,no,1.0,7.0
VCVTPD2DQ_YMMi32_MASKmskw_ZMMf64_AVX512_VL512,256,yes,1.0,7.0
VCVTPD2PS_XMMdq_MEMdq,128,no,,11.0
VCVTPD2PS_XMMdq_XMMdq,128,no,,5.0
VCVTPD2PS_XMMdq_YMMqq,128,no,1.0,7.0
VCVTPD2PS_XMMf32_MASKmskw_MEMf64_AVX512_VL128,128,no,,11.0
VCVTPD2PS_XMMf32_MASKmskw_MEMf64_AVX512_VL128,128,yes,1.0,11.0
VCVTPD2PS_XMMf32_MASKmskw_MEMf64_AVX512_VL256,128,yes,1.0,
VCVTPD2PS_XMMf32_MASKmskw_XMMf64_AVX512_VL128,128,no,,5.0
VCVTPD2PS_XMMf32_MASKmskw_XMMf64_AVX512_VL128,128,yes,1.0,5.0
VCVTPD2PS_XMMf32_MASKmskw_YMMf64_AVX512_VL256,128,no,1.0,7.0
VCVTPD2PS_XMMf32_MASKmskw_YMMf64_AVX512_VL256,128,yes,1.0,7.0
VCVTPD2PS_YMMf32_MASKmskw_MEMf64_AVX512_VL512,256,no,1.0,14.0
VCVTPD2PS_YMMf32_MASKmskw_MEMf64_AVX512_VL512,256,yes,1.0,14.0
VCVTPD2PS_YMMf32_MASKmskw_ZMMf64_AVX512_VL512,256,no,1.0,7.0
VCVTPD2PS_YMMf32_MASKmskw_ZMMf64_AVX512_VL512,256,yes,1.0,7.0
VCVTPD2QQ_XMMi64_MASKmskw_MEMf64_AVX512,128,no,0.5,10.0
VCVTPD2QQ_XMMi64_MASKmskw_MEMf64_AVX512,128,yes,0.5,10.0
VCVTPD2QQ_XMMi64_MASKmskw_XMMf64_AVX512,128,no,0.5,4.0
