;AMD Zen 3
;Instruction timings and µop breakdown, generated from uops.info instructions.xml (2026-03-29).
;Columns: Instruction<TAB>operands<TAB>µOps-fused<TAB>µOps-unfused<TAB>ports<TAB>latency<TAB>throughput<TAB>remark
PREFETCHW	M512	1	1			0.33	PREFETCH_NOP
INSERTPS	XMM, XMM, I8	1	1	1*FP12	1	0.50	SSE4
MPSADBW	XMM, M128, I8	6	6	1*FP03+1*FP1+1*FP12+1*FP23	4	3.00	SSE4
PACKUSDW	XMM, M128	1	1	1*FP12	1	0.50	SSE4
PBLENDVB	XMM, M128	1	1	1*FP01	1	0.50	SSE4
PBLENDW	XMM, M128, I8	1	1	1*FP0123	1	0.50	SSE4
PCMPEQQ	XMM, M128	1	1	1*FP01	1	0.50	SSE4
PCMPESTRI	XMM, M128, I8	12	12	2*FP0123+1*FP1+2*FP45	13	4.00	SSE42
PCMPESTRI64	XMM, M128, I8	12	12	2*FP0123+1*FP1+2*FP45	13	4.00	SSE42
PCMPESTRM	XMM, M128, I8	12	12	3*FP0123+1*FP1+1*FP45	13	4.00	SSE42
PCMPESTRM64	XMM, M128, I8	12	12	3*FP0123+1*FP1+1*FP45	13	4.00	SSE42
PCMPGTQ	XMM, M128	1	1	1*FP0123	1	0.50	SSE42
PCMPISTRI	XMM, M128, I8	4	4	1*FP1+2*FP45	10	2.00	SSE42
PCMPISTRM	XMM, M128, I8	4	4	1*FP01+1*FP12+1*FP45	10	2.00	SSE42
PEXTRB	M8, XMM, I8	2	2	1*FP12+1*FP45	27	1.00	SSE4
PEXTRD	M32, XMM, I8	2	2	1*FP12+1*FP45	9	1.00	SSE4
PEXTRQ	M64, XMM, I8	2	2	1*FP12+1*FP45	9	1.00	SSE4
PEXTRW_SSE4	M16, XMM, I8	2	2	1*FP12+1*FP45	27	1.00	SSE4
PHMINPOSUW	XMM, XMM	1	1	1*FP01	3	0.50	SSE4
PINSRB	XMM, R32, I8	2	2	1*FP1	6	1.00	SSE4
PINSRD	XMM, R32, I8	2	2	1*FP1	6	1.00	SSE4
PINSRQ	XMM, R64, I8	2	2	1*FP1	6	1.00	SSE4
PMAXSB	XMM, XMM	1	1	1*FP0123	1	0.31	SSE4
PMAXSD	XMM, XMM	1	1	1*FP0123	1	0.31	SSE4
PMAXUD	XMM, XMM	1	1	1*FP0123	1	0.31	SSE4
PMAXUW	XMM, XMM	1	1	1*FP0123	1	0.31	SSE4
PMINSB	XMM, XMM	1	1	1*FP0123	1	0.31	SSE4
PMINSD	XMM, XMM	1	1	1*FP0123	1	0.31	SSE4
PMINUD	XMM, XMM	1	1	1*FP0123	1	0.31	SSE4
PMINUW	XMM, XMM	1	1	1*FP0123	1	0.31	SSE4
PMOVSXBD	XMM, XMM	1	1	1*FP12	1	0.50	SSE4
PMOVSXBQ	XMM, XMM	1	1	1*FP12	1	0.50	SSE4
PMOVSXBW	XMM, XMM	1	1	1*FP12	1	0.50	SSE4
PMOVSXDQ	XMM, XMM	1	1	1*FP12	1	0.50	SSE4
PMOVSXWD	XMM, XMM	1	1	1*FP12	1	0.50	SSE4
PMOVSXWQ	XMM, XMM	1	1	1*FP12	1	0.50	SSE4
PMOVZXBD	XMM, XMM	1	1	1*FP12	1	0.50	SSE4
PMOVZXBQ	XMM, XMM	1	1	1*FP12	1	0.50	SSE4
PMOVZXBW	XMM, XMM	1	1	1*FP12	1	0.50	SSE4
PMOVZXDQ	XMM, XMM	1	1	1*FP12	1	0.50	SSE4
PMOVZXWD	XMM, XMM	1	1	1*FP12	1	0.50	SSE4
PMOVZXWQ	XMM, XMM	1	1	1*FP12	1	0.50	SSE4
PMULDQ	XMM, XMM	1	1	1*FP03	3	0.50	SSE4
PMULLD	XMM, XMM	1	1	1*FP03	3	0.50	SSE4
POPCNT	R16, R16	1	1		1	0.37	POPCNT
POPCNT	R32, R32	1	1		1	0.31	POPCNT
POPCNT	R64, R64	1	1		1	0.31	POPCNT
PTEST	XMM, XMM	2	2	1*FP12+1*FP45	6	1.00	SSE4
ROUNDPD	XMM, XMM, I8	1	1	1*FP23	3	0.50	SSE4
ROUNDPS	XMM, XMM, I8	1	1	1*FP23	3	0.50	SSE4
ROUNDSD	XMM, XMM, I8	1	1	1*FP23	3	0.50	SSE4
ROUNDSS	XMM, XMM, I8	1	1	1*FP23	3	0.50	SSE4
EXTRQ	XMM, I8, I8	2	2	1*FP01+1*FP0123		0.50	SSE4a
INSERTQ	XMM, XMM	1	1	1*FP01	3	0.50	SSE4a
MOVNTSD	M64, XMM	1	1	1*FP45	803	1.00	SSE4a
PABSB	MM, M64	1	1	1*FP01		0.50	SSSE3MMX
PABSB	XMM, M128	1	1	1*FP01		0.50	SSSE3
PABSD	MM, M64	1	1	1*FP01		0.50	SSSE3MMX
PABSD	XMM, M128	1	1	1*FP01		0.50	SSSE3
PABSW	MM, M64	1	1	1*FP01		0.50	SSSE3MMX
PABSW	XMM, M128	1	1	1*FP01		0.50	SSSE3
PALIGNR	MM, M64, I8	1	1	1*FP12	1	0.50	SSSE3MMX
PALIGNR	XMM, M128, I8	1	1	1*FP12	1	0.50	SSSE3
PHADDD	MM, M64	4	4	1*FP0123+1*FP1+1*FP12	2	2.00	SSSE3MMX
PHADDD	XMM, M128	4	4	1*FP0123+1*FP1+1*FP12	2	2.00	SSSE3
PHADDSW	MM, M64	4	4	1*FP01+2*FP12	2	2.00	SSSE3MMX
PHADDSW	XMM, M128	4	4	1*FP01+2*FP12	2	2.00	SSSE3
PHADDW	MM, M64	4	4	1*FP0123+1*FP1+1*FP12	2	2.00	SSSE3MMX
PHADDW	XMM, M128	4	4	1*FP0123+1*FP1+1*FP12	2	2.00	SSSE3
PHSUBD	MM, M64	4	4	1*FP0123+1*FP1+1*FP12	2	2.00	SSSE3MMX
PHSUBD	XMM, M128	4	4	1*FP0123+1*FP1+1*FP12	2	2.00	SSSE3
PHSUBSW	MM, M64	4	4	1*FP01+2*FP12	2	2.00	SSSE3MMX
PHSUBSW	XMM, M128	4	4	1*FP01+2*FP12	2	2.00	SSSE3
PHSUBW	MM, M64	4	4	1*FP0123+1*FP1+1*FP12	2	2.00	SSSE3MMX
PHSUBW	XMM, M128	4	4	1*FP0123+1*FP1+1*FP12	2	2.00	SSSE3
PMADDUBSW	MM, M64	1	1	1*FP03	3	0.50	SSSE3MMX
PMADDUBSW	XMM, M128	1	1	1*FP03	3	0.50	SSSE3
PMULHRSW	MM, M64	1	1	1*FP03	3	0.50	SSSE3MMX
PMULHRSW	XMM, M128	1	1	1*FP03	3	0.50	SSSE3
PSHUFB	MM, M64	1	1	1*FP12	1	0.50	SSSE3MMX
PSHUFB	XMM, M128	1	1	1*FP12	1	0.50	SSSE3
PSIGNB	MM, M64	1	1	1*FP01	1	0.50	SSSE3MMX
PSIGNB	XMM, M128	1	1	1*FP01	1	0.50	SSSE3
PSIGND	MM, M64	1	1	1*FP01	1	0.50	SSSE3MMX
PSIGND	XMM, M128	1	1	1*FP01	1	0.50	SSSE3
PSIGNW	MM, M64	1	1	1*FP01	1	0.50	SSSE3MMX
PSIGNW	XMM, M128	1	1	1*FP01	1	0.50	SSSE3
VAESDEC	YMM, YMM, M256	1	1	1*FP01	4	0.50	VAES
VAESDECLAST	YMM, YMM, M256	1	1	1*FP01	4	0.50	VAES
VAESENC	YMM, YMM, M256	1	1	1*FP01	4	0.50	VAES
VAESENCLAST	YMM, YMM, M256	1	1	1*FP01	4	0.50	VAES
VPCLMULQDQ	YMM, YMM, M256, I8	4	4	1*FP01+2*FP12	4	2.00	VPCLMULQDQ
XGETBV		39	39	2*FP01+1*FP03+2*FP45	50	48.00	XSAVE
XSAVE64	M4608	132	132	1*FP01+2*FP45		102.00	XSAVE
XSAVEC	M4608	137	137	2*FP01+3*FP45		119.00	XSAVEC
XSAVEOPT	M4608	132	132	1*FP01+2*FP45		102.00	XSAVEOPT
XSAVES	M4608	137	137	2*FP01+3*FP45		99.00	XSAVES
