;Intel Haswell (4th gen Core)
;Instruction timings and µop breakdown, generated from uops.info instructions.xml (2026-03-29).
;Columns: Instruction<TAB>operands<TAB>µOps-fused<TAB>µOps-unfused<TAB>ports<TAB>latency<TAB>throughput<TAB>remark
PREFETCHW	M512	1	0			0.25	PREFETCH_NOP
VFNMADD213PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFNMADD213PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFNMADD213SD	XMM, XMM, M64	1	2	1*p01+1*p23	5	0.50	FMA
VFNMADD213SS	XMM, XMM, M32	1	2	1*p01+1*p23	5	0.50	FMA
VFNMADD231PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFNMADD231PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFNMADD231PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFNMADD231PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFNMADD231SD	XMM, XMM, M64	1	2	1*p01+1*p23	5	0.50	FMA
VFNMADD231SS	XMM, XMM, M32	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB132PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB132PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB132PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB132PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB132SD	XMM, XMM, M64	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB132SS	XMM, XMM, M32	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB213PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB213PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB213PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB213PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB213SD	XMM, XMM, M64	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB213SS	XMM, XMM, M32	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB231PD	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB231PD	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB231PS	XMM, XMM, M128	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB231PS	YMM, YMM, M256	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB231SD	XMM, XMM, M64	1	2	1*p01+1*p23	5	0.50	FMA
VFNMSUB231SS	XMM, XMM, M32	1	2	1*p01+1*p23	5	0.50	FMA
CDQE		1	1	1*p0156	1	1.00	LONGMODE
REPE_CMPSQ		11	23	11*p015+14*p06+1*p1+4*p23+1*p5		41.23	LONGMODE
CMPXCHG16B	M128	22	22	2*p0+1*p015+6*p0156+6*p06+2*p23+1*p4+4*p5	11	9.00	CMPXCHG16B
CQO		1	1	1*p06	1	1.00	LONGMODE
LODSQ		2	2	1*p0156+1*p23		1.02	LONGMODE
REP_LODSQ		9	19	6*p015+12*p06+1*p1+3*p23		41.23	LONGMODE
REP_MOVSQ		65	77	2*p01+13*p015+7*p0156+6*p06+1*p15+32*p23+16*p4		22.00	LONGMODE
MOVSXD	R64, M32	1	1	1*p23		0.50	LONGMODE
POPFQ		10	7	3*p0156+2*p06+1*p1+1*p23		20.00	LONGMODE
SCASQ		3	3	2*p0156+1*p23	1	1.20	LONGMODE
REPNE_SCASQ		11	21	8*p015+12*p06+1*p1+3*p23+1*p5		41.23	LONGMODE
REP_STOSQ		48	60	15*p015+8*p0156+5*p06+16*p23+16*p4		24.00	LONGMODE
LZCNT	R16, M16	1	2	1*p1+1*p23	3	1.00	LZCNT
LZCNT	R32, M32	1	2	1*p1+1*p23	3	1.00	LZCNT
LZCNT	R64, M64	1	2	1*p1+1*p23	3	1.00	LZCNT
EMMS		31	19	1*p0+8*p01+2*p06+8*p5		13.00	PENTIUMMMX
MOVD	M32, MM	1	2	1*p237+1*p4	15	1.00	PENTIUMMMX
MOVD	MM, R32	1	1	1*p5	1	1.00	PENTIUMMMX
MOVNTQ	M64, MM	1	2	1*p237+1*p4	405	1.00	PENTIUMMMX
MOVQ	MM, M64	1	1	1*p23		0.50	PENTIUMMMX
MOVQ	R64, MM	1	1	1*p0	1	1.00	PENTIUMMMX
MOVQ	MM, MM	1	1	1*p015	1	0.33	PENTIUMMMX
PACKSSDW	MM, MM	3	2	2*p5	2	2.00	PENTIUMMMX
PACKSSWB	MM, MM	3	2	2*p5	2	2.00	PENTIUMMMX
PACKUSWB	MM, MM	3	2	2*p5	2	2.00	PENTIUMMMX
PADDB	MM, MM	1	1	1*p15	1	0.50	PENTIUMMMX
PADDD	MM, MM	1	1	1*p15	1	0.50	PENTIUMMMX
PADDQ	MM, MM	1	1	1*p15	1	0.50	SSE2MMX
PADDSB	MM, MM	1	1	1*p15	1	0.50	PENTIUMMMX
PADDSW	MM, MM	1	1	1*p15	1	0.50	PENTIUMMMX
PADDUSB	MM, MM	1	1	1*p15	1	0.50	PENTIUMMMX
PADDUSW	MM, MM	1	1	1*p15	1	0.50	PENTIUMMMX
PADDW	MM, MM	1	1	1*p15	1	0.50	PENTIUMMMX
PAND	MM, MM	1	1	1*p015	1	0.33	PENTIUMMMX
PANDN	MM, MM	1	1	1*p015	1	0.33	PENTIUMMMX
PAVGB	MM, MM	1	1	1*p15	1	0.50	PENTIUMMMX
PAVGW	MM, MM	1	1	1*p15	1	0.50	PENTIUMMMX
PCMPEQB	MM, MM	1	1	1*p15	1	0.50	PENTIUMMMX
PCMPEQD	MM, MM	1	1	1*p15	1	0.50	PENTIUMMMX
PCMPEQW	MM, MM	1	1	1*p15	1	0.50	PENTIUMMMX
PCMPGTB	MM, MM	1	1	1*p15	1	0.50	PENTIUMMMX
PCMPGTD	MM, MM	1	1	1*p15	1	0.50	PENTIUMMMX
PCMPGTW	MM, MM	1	1	1*p15	1	0.50	PENTIUMMMX
PINSRW	MM, M16, I8	2	2	1*p23+1*p5	1	1.00	PENTIUMMMX
PMADDWD	MM, M64	1	2	1*p0+1*p23	5	1.00	PENTIUMMMX
PMAXSW	MM, M64	1	2	1*p15+1*p23	1	0.50	PENTIUMMMX
PMAXUB	MM, M64	1	2	1*p15+1*p23	1	0.50	PENTIUMMMX
PMINSW	MM, M64	1	2	1*p15+1*p23	1	0.50	PENTIUMMMX
PMINUB	MM, M64	1	2	1*p15+1*p23	1	0.50	PENTIUMMMX
PMULHW	MM, M64	1	2	1*p0+1*p23	5	1.00	PENTIUMMMX
PMULLW	MM, M64	1	2	1*p0+1*p23	5	1.00	PENTIUMMMX
POR	MM, M64	1	2	1*p015+1*p23	1	0.50	PENTIUMMMX
PSADBW	MM, M64	1	2	1*p0+1*p23	5	1.00	PENTIUMMMX
PSHUFW	MM, M64, I8	2	2	1*p23+1*p5		1.00	PENTIUMMMX
PSLLD	MM, I8	1	1	1*p0	1	1.00	PENTIUMMMX
PSLLD	MM, MM	1	1	1*p0	1	1.00	PENTIUMMMX
PSLLQ	MM, M64	1	2	1*p0+1*p23	1	1.00	PENTIUMMMX
PSLLW	MM, I8	1	1	1*p0	1	1.00	PENTIUMMMX
PSLLW	MM, MM	1	1	1*p0	1	1.00	PENTIUMMMX
PSRAD	MM, M64	1	2	1*p0+1*p23	1	1.00	PENTIUMMMX
PSRAW	MM, I8	1	1	1*p0	1	1.00	PENTIUMMMX
PSRAW	MM, MM	1	1	1*p0	1	1.00	PENTIUMMMX
PSRLD	MM, M64	1	2	1*p0+1*p23	1	1.00	PENTIUMMMX
PSRLQ	MM, I8	1	1	1*p0	1	1.00	PENTIUMMMX
PSRLQ	MM, MM	1	1	1*p0	1	1.00	PENTIUMMMX
PSRLW	MM, M64	1	2	1*p0+1*p23	1	1.00	PENTIUMMMX
PSUBB	MM, M64	1	2	1*p15+1*p23	1	0.50	PENTIUMMMX
PSUBD	MM, M64	1	2	1*p15+1*p23	1	0.50	PENTIUMMMX
PSUBSB	MM, M64	1	2	1*p15+1*p23	1	0.50	PENTIUMMMX
PSUBSW	MM, M64	1	2	1*p15+1*p23	1	0.50	PENTIUMMMX
PSUBUSB	MM, M64	1	2	1*p15+1*p23	1	0.50	PENTIUMMMX
PSUBUSW	MM, M64	1	2	1*p15+1*p23	1	0.50	PENTIUMMMX
PSUBW	MM, M64	1	2	1*p15+1*p23	1	0.50	PENTIUMMMX
PUNPCKHBW	MM, M64	1	2	1*p23+1*p5	1	1.00	PENTIUMMMX
PUNPCKHDQ	MM, M64	1	2	1*p23+1*p5	1	1.00	PENTIUMMMX
PUNPCKHWD	MM, M64	1	2	1*p23+1*p5	1	1.00	PENTIUMMMX
PUNPCKLBW	MM, M32	1	2	1*p23+1*p5	1	1.00	PENTIUMMMX
PUNPCKLDQ	MM, M32	1	2	1*p23+1*p5	1	1.00	PENTIUMMMX
PUNPCKLWD	MM, M32	1	2	1*p23+1*p5	1	1.00	PENTIUMMMX
PXOR	MM, M64	1	2	1*p015+1*p23	1	0.50	PENTIUMMMX
MOVBE	M16, R16	2	3	1*p06+1*p237+1*p4	6	1.00	MOVBE
MOVBE	M64, R64	3	4	1*p06+1*p15+1*p237+1*p4	6	1.00	MOVBE
MOVBE	R32, M32	2	2	1*p15+1*p23		1.00	MOVBE
PAUSE		6	5	1*p0156+4*p06		9.00	PAUSE
PCLMULQDQ	XMM, M128, I8	4	4	2*p0+1*p23+1*p5	7	2.00	PCLMULQDQ
RDRAND	R16	58	72	4*p0+36*p06+18*p1+7*p4+15*p5	2330	2423.42	RDRAND
RDRAND	R64	58	73	4*p0+36*p06+18*p1+7*p4+15*p5		2381.62	RDRAND
RDTSCP		21	21	4*p0+7*p06+5*p1+1*p15+4*p5		30.00	RDTSCP
ADDPS	XMM, M128	1	2	1*p1+1*p23	3	1.00	SSE
ADDSS	XMM, M32	1	2	1*p1+1*p23	3	1.00	SSE
ANDNPS	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE
ANDPS	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE
CMPPS	XMM, M128, I8	2	2	1*p1+1*p23	3	1.00	SSE
CMPSS	XMM, M32, I8	2	2	1*p1+1*p23	3	1.00	SSE
COMISS	XMM, M32	2	2	1*p1+1*p23	3	1.00	SSE
CVTPI2PS	XMM, M64	1	2	1*p1+1*p23	3	1.00	SSE
CVTPS2PI	MM, M64	2	2	1*p1+1*p23		1.00	SSE
CVTSI2SS	XMM, M32	1	2	1*p1+1*p23	3	1.00	SSE
CVTSI2SS	XMM, R32	2	2	1*p1+1*p5	4	1.00	SSE
CVTSS2SI	R32, M32	2	3	1*p0+1*p1+1*p23		1.00	SSE
CVTSS2SI	R64, M32	2	3	1*p0+1*p1+1*p23		1.00	SSE
CVTTPS2PI	MM, M64	2	2	1*p1+1*p23		1.00	SSE
CVTTSS2SI	R32, M32	2	3	1*p0+1*p1+1*p23		1.00	SSE
CVTTSS2SI	R64, M32	2	3	1*p0+1*p1+1*p23		1.00	SSE
DIVPS	XMM, M128	1	2	1*p0+1*p23		7.03	SSE
DIVSS	XMM, M32	1	2	1*p0+1*p23		7.03	SSE
FXSAVE	M4096	119	140	10*p0+3*p0156+16*p06+13*p1+37*p23+3*p237+38*p4+20*p5		66.25	FXSAVE
LDMXCSR	M32	3	3	1*p0+1*p06+1*p23		2.30	SSEMXCSR
MAXPS	XMM, XMM	1	1	1*p1	3	1.00	SSE
MAXSS	XMM, XMM	1	1	1*p1	3	1.00	SSE
MINPS	XMM, XMM	1	1	1*p1	3	1.00	SSE
MINSS	XMM, XMM	1	1	1*p1	3	1.00	SSE
MOVAPS	XMM, M128	1	1	1*p23		0.50	SSE
MOVAPS	XMM, XMM	1	0		0	0.62	SSE
MOVHPS	M64, XMM	1	2	1*p237+1*p4	5	1.00	SSE
MOVLHPS	XMM, XMM	1	1	1*p5	1	1.00	SSE
MOVLPS	XMM, M64	1	2	1*p23+1*p5	1	1.00	SSE
MOVNTPS	M128, XMM	1	2	1*p237+1*p4	400	1.02	SSE
MOVSS	XMM, M32	1	1	1*p23		0.50	SSE
MOVSS	XMM, XMM	1	1	1*p5	1	1.00	SSE
MOVUPS	XMM, M128	1	1	1*p23		0.50	SSE
MOVUPS	XMM, XMM	1	0		0	0.62	SSE
MULPS	XMM, XMM	1	1	1*p01	5	0.50	SSE
MULSS	XMM, XMM	1	1	1*p01	5	0.50	SSE
ORPS	XMM, XMM	1	1	1*p5	1	1.00	SSE
PMULHUW	MM, M64	1	2	1*p0+1*p23	5	1.00	PENTIUMMMX
PREFETCHNTA	M512	1	1	1*p23		1.00	SSE_PREFETCH
PREFETCHT1	M512	1	1	1*p23		1.00	SSE_PREFETCH
RCPPS	XMM, M128	1	2	1*p0+1*p23		1.00	SSE
RCPSS	XMM, M32	1	2	1*p0+1*p23	5	1.00	SSE
RSQRTPS	XMM, M128	1	2	1*p0+1*p23		1.00	SSE
RSQRTSS	XMM, M32	1	2	1*p0+1*p23	5	1.00	SSE
SFENCE		2	2	1*p23+1*p4		6.00	SSE
SHUFPS	XMM, XMM, I8	1	1	1*p5	1	1.00	SSE
SQRTPS	XMM, XMM	1	1	1*p0		7.02	SSE
SQRTSS	XMM, XMM	1	1	1*p0	10	7.03	SSE
SUBPS	XMM, M128	1	2	1*p1+1*p23	3	1.00	SSE
SUBSS	XMM, M32	1	2	1*p1+1*p23	3	1.00	SSE
UCOMISS	XMM, M32	2	2	1*p1+1*p23	3	1.00	SSE
UNPCKHPS	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE
UNPCKLPS	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE
XORPS	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE
ADDPD	XMM, M128	1	2	1*p1+1*p23	3	1.00	SSE2
ADDSD	XMM, M64	1	2	1*p1+1*p23	3	1.00	SSE2
ANDNPD	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE2
ANDPD	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE2
CMPPD	XMM, M128, I8	2	2	1*p1+1*p23	3	1.00	SSE2
CMPSD	XMM, M64, I8	2	2	1*p1+1*p23	3	1.00	SSE2
COMISD	XMM, M64	2	2	1*p1+1*p23	3	1.00	SSE2
CVTDQ2PD	XMM, M64	2	2	1*p1+1*p23		1.00	SSE2
CVTDQ2PS	XMM, M128	1	2	1*p1+1*p23		1.00	SSE2
CVTPD2DQ	XMM, M128	2	3	1*p1+1*p23+1*p5		1.00	SSE2
CVTPD2PI	MM, M128	2	3	1*p1+1*p23+1*p5		1.00	SSE2
CVTPD2PS	XMM, M128	2	3	1*p1+1*p23+1*p5		1.00	SSE2
CVTPI2PD	XMM, M64	2	2	1*p1+1*p23		1.00	SSE2
CVTPS2DQ	XMM, M128	1	2	1*p1+1*p23		1.00	SSE2
CVTPS2PD	XMM, M64	2	2	1*p0+1*p23		1.00	SSE2
CVTSD2SI	R32, M64	2	3	1*p0+1*p1+1*p23		1.00	SSE2
CVTSD2SI	R64, M64	2	3	1*p0+1*p1+1*p23		1.00	SSE2
CVTSD2SS	XMM, M64	2	3	1*p1+1*p23+1*p5	1	1.00	SSE2
CVTSI2SD	XMM, M32	2	2	1*p1+1*p23	3	1.00	SSE2
CVTSI2SD	XMM, R32	2	2	1*p1+1*p5	4	1.00	SSE2
CVTSS2SD	XMM, M32	2	2	1*p0+1*p23	1	1.00	SSE2
CVTTPD2DQ	XMM, M128	2	3	1*p1+1*p23+1*p5		1.00	SSE2
CVTTPD2PI	MM, M128	2	3	1*p1+1*p23+1*p5		1.00	SSE2
CVTTPS2DQ	XMM, M128	1	2	1*p1+1*p23		1.00	SSE2
CVTTSD2SI	R32, M64	2	3	1*p0+1*p1+1*p23		1.00	SSE2
CVTTSD2SI	R64, M64	2	3	1*p0+1*p1+1*p23		1.00	SSE2
DIVPD	XMM, M128	1	2	1*p0+1*p23		8.02	SSE2
DIVSD	XMM, M64	1	2	1*p0+1*p23		8.02	SSE2
LFENCE		2	0			4.00	SSE2
MAXPD	XMM, M128	1	2	1*p1+1*p23	3	1.00	SSE2
MAXSD	XMM, M64	1	2	1*p1+1*p23	3	1.00	SSE2
MFENCE		3	2	1*p23+1*p4		33.25	SSE2
MINPD	XMM, XMM	1	1	1*p1	3	1.00	SSE2
MINSD	XMM, XMM	1	1	1*p1	3	1.00	SSE2
MOVAPD	XMM, M128	1	1	1*p23		0.50	SSE2
MOVAPD	XMM, XMM	1	0		0	0.62	SSE2
MOVD	R32, XMM	1	1	1*p0	1	1.00	SSE2
MOVD	XMM, R32	1	1	1*p5	1	1.00	SSE2
MOVDQA	M128, XMM	1	2	1*p237+1*p4	5	1.00	SSE2
MOVDQA	XMM, XMM	1	0		0	0.25	SSE2
MOVDQU	M128, XMM	1	2	1*p237+1*p4	5	1.00	SSE2
MOVDQU	XMM, XMM	1	0		0	0.25	SSE2
MOVHPD	M64, XMM	1	2	1*p237+1*p4	5	1.00	SSE2
MOVLPD	M64, XMM	1	2	1*p237+1*p4	5	1.00	SSE2
MOVMSKPD	R32, XMM	1	1	1*p0	3	1.00	SSE2
MOVNTI	M32, R32	2	2	1*p23+1*p4	403	1.00	SSE2
MOVNTPD	M128, XMM	1	2	1*p237+1*p4	401	1.02	SSE2
MOVQ	R64, XMM	1	1	1*p0	1	1.00	SSE2
MOVQ	XMM, R64	1	1	1*p5	1	1.00	SSE2
MOVQ	XMM, XMM	1	1	1*p015	1	0.33	SSE2
MOVSD	M64, XMM	1	2	1*p237+1*p4	5	1.00	SSE2
MOVSD	XMM, XMM	1	1	1*p5	1	1.00	SSE2
MOVUPD	M128, XMM	1	2	1*p237+1*p4	5	1.00	SSE2
MOVUPD	XMM, XMM	1	0		0	0.62	SSE2
MULPD	XMM, M128	1	2	1*p01+1*p23	5	0.50	SSE2
MULSD	XMM, M64	1	2	1*p01+1*p23	5	0.50	SSE2
ORPD	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE2
PACKSSDW	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE2
PACKSSWB	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE2
PACKUSWB	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE2
PADDB	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PADDD	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PADDQ	XMM, M128	1	2	1*p15+1*p23	1	1.00	SSE2
PADDSB	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PADDSW	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PADDUSB	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PADDUSW	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PADDW	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PAND	XMM, M128	1	2	1*p015+1*p23	1	0.50	SSE2
PANDN	XMM, M128	1	2	1*p015+1*p23	1	0.50	SSE2
PAVGB	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PAVGW	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PCMPEQB	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PCMPEQD	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PCMPEQW	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PCMPGTB	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PCMPGTD	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PCMPGTW	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PEXTRW	R32, XMM, I8	2	2	1*p0+1*p5	2	1.00	SSE2
PINSRW	XMM, R32, I8	2	2	2*p5	2	2.00	SSE2
PMADDWD	XMM, XMM	1	1	1*p0	5	1.00	SSE2
PMAXSW	XMM, XMM	1	1	1*p15	1	0.50	SSE2
PMAXUB	XMM, XMM	1	1	1*p15	1	0.50	SSE2
PMINSW	XMM, XMM	1	1	1*p15	1	0.50	SSE2
PMINUB	XMM, XMM	1	1	1*p15	1	0.50	SSE2
PMULHUW	XMM, M128	1	2	1*p0+1*p23	5	1.00	SSE2
PMULHW	XMM, M128	1	2	1*p0+1*p23	5	1.00	SSE2
PMULLW	XMM, M128	1	2	1*p0+1*p23	5	1.00	SSE2
PMULUDQ	MM, M64	1	2	1*p0+1*p23	5	1.00	SSE2MMX
PMULUDQ	XMM, M128	1	2	1*p0+1*p23	5	1.00	SSE2
POR	XMM, M128	1	2	1*p015+1*p23	1	0.50	SSE2
PSADBW	XMM, M128	1	2	1*p0+1*p23	5	1.00	SSE2
PSHUFD	XMM, M128, I8	2	2	1*p23+1*p5		1.00	SSE2
PSHUFHW	XMM, M128, I8	2	2	1*p23+1*p5		1.00	SSE2
PSHUFLW	XMM, M128, I8	2	2	1*p23+1*p5		1.00	SSE2
PSLLD	XMM, I8	1	1	1*p0	1	1.00	SSE2
PSLLD	XMM, XMM	2	2	1*p0+1*p5	2	1.00	SSE2
PSLLQ	XMM, I8	1	1	1*p0	1	1.00	SSE2
PSLLQ	XMM, XMM	2	2	1*p0+1*p5	2	1.00	SSE2
PSLLW	XMM, M128	2	2	1*p0+1*p23	1	1.00	SSE2
PSRAD	XMM, I8	1	1	1*p0	1	1.00	SSE2
PSRAD	XMM, XMM	2	2	1*p0+1*p5	2	1.00	SSE2
PSRAW	XMM, M128	2	2	1*p0+1*p23	1	1.00	SSE2
PSRLD	XMM, I8	1	1	1*p0	1	1.00	SSE2
PSRLD	XMM, XMM	2	2	1*p0+1*p5	2	1.00	SSE2
PSRLQ	XMM, I8	1	1	1*p0	1	1.00	SSE2
PSRLQ	XMM, XMM	2	2	1*p0+1*p5	2	1.00	SSE2
PSRLW	XMM, M128	2	2	1*p0+1*p23	1	1.00	SSE2
PSUBB	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PSUBD	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PSUBQ	MM, M64	1	2	1*p15+1*p23	1	0.50	SSE2MMX
PSUBQ	XMM, M128	1	2	1*p15+1*p23	1	1.00	SSE2
PSUBSB	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PSUBSW	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PSUBUSB	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PSUBUSW	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PSUBW	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE2
PUNPCKHBW	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE2
PUNPCKHDQ	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE2
PUNPCKHQDQ	XMM, M128	2	2	1*p23+1*p5	1	1.00	SSE2
PUNPCKHWD	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE2
PUNPCKLBW	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE2
PUNPCKLDQ	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE2
PUNPCKLQDQ	XMM, M128	2	2	1*p23+1*p5	1	1.00	SSE2
PUNPCKLWD	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE2
PXOR	XMM, M128	1	2	1*p015+1*p23	1	0.50	SSE2
SHUFPD	XMM, M128, I8	2	2	1*p23+1*p5	1	1.00	SSE2
SQRTPD	XMM, M128	1	2	1*p0+1*p23		8.00	SSE2
SQRTSD	XMM, M64	1	2	1*p0+1*p23		8.00	SSE2
SUBPD	XMM, M128	1	2	1*p1+1*p23	3	1.00	SSE2
SUBSD	XMM, M64	1	2	1*p1+1*p23	3	1.00	SSE2
UCOMISD	XMM, M64	2	2	1*p1+1*p23	3	1.00	SSE2
UNPCKHPD	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE2
UNPCKLPD	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE2
XORPD	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE2
ADDSUBPD	XMM, M128	1	2	1*p1+1*p23	3	1.00	SSE3
ADDSUBPS	XMM, M128	1	2	1*p1+1*p23	3	1.00	SSE3
HADDPD	XMM, XMM	3	3	1*p1+2*p5	5	2.00	SSE3
HADDPS	XMM, XMM	3	3	1*p1+2*p5	5	2.00	SSE3
HSUBPD	XMM, XMM	3	3	1*p1+2*p5	5	2.00	SSE3
HSUBPS	XMM, XMM	3	3	1*p1+2*p5	5	2.00	SSE3
MOVDDUP	XMM, M64	1	1	1*p23		0.50	SSE3
MOVSHDUP	XMM, M128	1	1	1*p23		0.50	SSE3
MOVSLDUP	XMM, M128	1	1	1*p23		0.50	SSE3
BLENDPD	XMM, M128, I8	2	2	1*p015+1*p23	1	1.00	SSE4
BLENDPS	XMM, M128, I8	2	2	1*p015+1*p23	1	1.00	SSE4
BLENDVPD	XMM, M128	3	3	1*p23+2*p5	2	2.00	SSE4
BLENDVPS	XMM, M128	3	3	1*p23+2*p5	2	2.00	SSE4
CRC32	R32, M16	1	2	1*p1+1*p23	3	1.00	SSE42
CRC32	R32, M8	1	2	1*p1+1*p23	3	1.00	SSE42
CRC32	R32, R32	1	1	1*p1	3	1.00	SSE42
CRC32	R32, R8l	1	1	1*p1	3	1.00	SSE42
CRC32	R64, M8	1	2	1*p1+1*p23	3	1.00	SSE42
CRC32	R64, R8l	1	1	1*p1	3	1.00	SSE42
DPPD	XMM, XMM, I8	3	3	1*p0+1*p1+1*p5	9	1.00	SSE4
DPPS	XMM, XMM, I8	4	4	2*p0+1*p1+1*p5	14	2.00	SSE4
EXTRACTPS	R32, XMM, I8	2	2	1*p0+1*p5	2	1.00	SSE4
INSERTPS	XMM, XMM, I8	1	1	1*p5	1	1.00	SSE4
MPSADBW	XMM, M128, I8	4	4	1*p0+1*p23+2*p5	6	2.00	SSE4
PACKUSDW	XMM, M128	1	2	1*p23+1*p5	1	1.00	SSE4
PBLENDVB	XMM, M128	3	3	1*p23+2*p5	2	2.00	SSE4
PBLENDW	XMM, M128, I8	2	2	1*p23+1*p5	1	1.00	SSE4
PCMPEQQ	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSE4
PCMPESTRI	XMM, M128, I8	8	8	3*p0+1*p06+1*p1+1*p23+2*p5	15	4.00	SSE42
PCMPESTRI64	XMM, M128, I8	8	8	3*p0+1*p06+1*p1+1*p23+2*p5	15	4.00	SSE42
PCMPESTRM	XMM, M128, I8	9	9	3*p0+1*p06+1*p1+1*p23+3*p5	15	5.00	SSE42
PCMPESTRM64	XMM, M128, I8	9	9	3*p0+1*p06+1*p1+1*p23+3*p5	15	5.00	SSE42
PCMPGTQ	XMM, M128	1	2	1*p0+1*p23	5	1.00	SSE42
PCMPISTRI	XMM, M128, I8	4	4	3*p0+1*p23	11	3.00	SSE42
PCMPISTRM	XMM, M128, I8	4	4	3*p0+1*p23	11	3.00	SSE42
PEXTRB	M8, XMM, I8	2	3	1*p237+1*p4+1*p5	16	1.00	SSE4
PEXTRD	M32, XMM, I8	2	3	1*p237+1*p4+1*p5	6	1.00	SSE4
PEXTRQ	M64, XMM, I8	2	3	1*p237+1*p4+1*p5	6	1.00	SSE4
PEXTRW_SSE4	M16, XMM, I8	2	3	1*p237+1*p4+1*p5	16	1.00	SSE4
PHMINPOSUW	XMM, XMM	1	1	1*p0	5	1.00	SSE4
PINSRB	XMM, R32, I8	2	2	2*p5	2	2.00	SSE4
PINSRD	XMM, R32, I8	2	2	2*p5	2	2.00	SSE4
PINSRQ	XMM, R64, I8	2	2	2*p5	2	2.00	SSE4
